customer_id,tenure_months,contract_type,monthly_charges,support_calls,payment_delay_days,is_senior_citizen,has_addon_services,churned
CUST_00479,34,One year,427.52,0,4,0,0,0
CUST_00480,5,Month-to-month,1678.79,1,12,0,1,1
CUST_00481,1,Two year,629.54,0,24,0,0,0
CUST_00482,52,Month-to-month,527.38,0,19,0,0,0
CUST_00483,20,Two year,2958.4,3,8,0,1,0
CUST_00484,15,Month-to-month,1176.48,0,5,0,0,0
CUST_00485,17,Month-to-month,2989.27,0,7,1,0,1
CUST_00486,34,Month-to-month,1300.1,0,20,0,1,0
CUST_00487,7,One year,2589.82,0,21,0,0,0
CUST_00488,20,One year,2282.21,3,22,0,1,0
CUST_00489,67,Month-to-month,637.46,2,25,0,0,0
CUST_00490,37,Month-to-month,1357.22,2,28,0,1,1
CUST_00491,68,One year,2803.15,1,24,0,0,1
CUST_00492,40,One year,760.28,2,26,0,0,0
CUST_00493,18,Month-to-month,2337.57,3,9,1,0,0
CUST_00494,25,Month-to-month,1201.25,0,29,0,1,1
CUST_00495,48,One year,1556.98,0,21,0,1,0
CUST_00496,19,Two year,2164.57,1,4,0,1,0
CUST_00497,8,One year,2590.96,1,21,0,0,0
CUST_00498,65,Month-to-month,2433.41,3,16,0,1,0
CUST_00499,6,Two year,1921.94,1,26,0,1,1
CUST_00500,67,Month-to-month,1446.59,4,7,0,0,0
CUST_00501,61,One year,406.61,2,28,0,0,0
CUST_00502,34,One year,818.78,1,17,0,1,0
CUST_00503,5,Month-to-month,958.37,0,10,0,0,1
CUST_00504,29,One year,2022.15,0,29,0,0,1
CUST_00505,15,Month-to-month,540.54,1,1,0,1,0
CUST_00506,37,Month-to-month,2032.09,0,20,0,0,0
CUST_00507,26,One year,2778.85,0,25,0,1,0
CUST_00508,39,One year,1092.26,1,27,1,1,0
CUST_00509,14,Two year,1028.03,0,4,1,1,0
CUST_00510,68,One year,466.36,0,0,0,1,0
CUST_00511,16,One year,680.71,2,5,0,0,0
CUST_00512,31,Two year,2212.33,1,9,0,0,1
CUST_00513,2,One year,856.43,0,13,0,0,0
CUST_00514,25,Month-to-month,1895.66,2,22,0,1,1
CUST_00515,50,Two year,2399.54,2,7,0,1,0
CUST_00516,68,Two year,1508.58,4,8,0,0,0
CUST_00517,24,Two year,2683.25,1,3,0,0,0
CUST_00518,47,Month-to-month,2547.38,1,12,1,0,1
CUST_00519,26,One year,1529.07,1,19,0,0,0
CUST_00520,10,One year,2337.63,2,16,0,1,0
CUST_00521,52,One year,2529.29,1,0,1,0,0
CUST_00522,39,One year,903.87,2,20,0,1,0
CUST_00523,52,One year,2207.95,0,11,0,0,0
CUST_00524,59,Month-to-month,2269.59,0,20,0,1,1
CUST_00525,15,Two year,560.0,0,0,0,1,0
CUST_00526,41,Month-to-month,2569.21,2,9,0,0,1
CUST_00527,29,Month-to-month,2024.96,1,18,0,1,1
CUST_00528,19,Month-to-month,914.74,1,13,0,0,1
CUST_00529,35,Month-to-month,1035.46,1,27,1,0,0
CUST_00530,26,Month-to-month,333.52,2,3,0,0,1
CUST_00531,59,Month-to-month,844.93,0,3,0,1,0
CUST_00532,52,Month-to-month,1569.36,1,23,1,0,1
CUST_00533,64,One year,603.1,1,28,1,1,0
CUST_00534,40,Two year,1551.69,2,28,0,1,0
CUST_00535,19,Two year,2670.6,1,22,0,1,0
CUST_00536,2,Two year,1356.56,1,6,0,1,1
CUST_00537,27,One year,1556.49,1,4,0,0,0
CUST_00538,23,Month-to-month,1784.34,1,11,0,1,1
CUST_00539,36,Month-to-month,2488.89,0,10,0,0,1
CUST_00540,53,Month-to-month,1097.06,0,26,0,0,1
CUST_00541,38,Two year,314.84,2,18,0,0,0
CUST_00542,5,Two year,550.69,0,13,0,1,0
CUST_00543,22,Month-to-month,1998.05,2,12,0,1,1
CUST_00544,29,Month-to-month,2296.33,1,15,0,1,1
CUST_00545,52,Two year,2644.33,0,6,0,0,0
CUST_00546,40,Month-to-month,1045.53,1,20,0,0,0
CUST_00547,59,One year,1676.98,2,4,1,0,0
CUST_00548,22,Two year,1057.99,3,13,1,0,1
CUST_00549,7,Month-to-month,631.83,2,28,1,1,1
CUST_00550,49,One year,706.68,1,26,0,0,1
CUST_00551,57,Month-to-month,2090.54,2,1,0,1,1
CUST_00552,5,Month-to-month,2162.25,3,20,0,0,1
CUST_00553,44,Month-to-month,1264.47,1,29,0,0,1
CUST_00554,67,Two year,981.91,1,24,0,0,0
CUST_00555,56,One year,833.03,0,25,0,0,0
CUST_00556,54,Month-to-month,1892.22,2,20,0,0,1
CUST_00557,32,One year,2090.39,4,16,0,1,1
CUST_00558,63,Month-to-month,1029.86,3,18,0,1,1
CUST_00559,14,Month-to-month,814.84,2,24,0,0,1
CUST_00560,38,Month-to-month,909.5,1,24,0,1,0
CUST_00561,31,Month-to-month,693.43,1,16,0,0,0
CUST_00562,34,Two year,2548.37,1,20,0,0,1
CUST_00563,11,One year,780.5,1,9,0,0,0
CUST_00564,22,One year,1919.46,1,27,0,0,1
CUST_00565,67,Month-to-month,1843.33,1,16,0,0,0
CUST_00566,8,Two year,1503.75,0,28,0,1,1
CUST_00567,53,Month-to-month,1538.12,2,22,1,1,1
CUST_00568,37,One year,2160.36,1,27,0,1,0
CUST_00569,57,One year,2649.8,2,2,0,1,0
CUST_00570,22,Month-to-month,2088.08,0,6,0,1,0
CUST_00571,5,Month-to-month,1468.04,1,25,0,0,1
CUST_00572,62,Month-to-month,719.8,2,11,0,0,1
CUST_00573,38,Month-to-month,2529.31,0,22,0,1,0
CUST_00574,12,One year,776.04,2,23,0,1,1
CUST_00575,20,Two year,610.92,0,28,0,0,0
CUST_00576,3,Month-to-month,1338.28,1,5,0,0,1
CUST_00577,42,Two year,1312.84,3,7,0,0,0
CUST_00578,56,Month-to-month,387.35,3,26,0,1,1
CUST_00579,39,One year,1965.0,1,25,1,0,0
CUST_00580,70,Month-to-month,2631.94,0,20,0,0,1
CUST_00581,48,Month-to-month,2047.93,1,27,0,1,0
CUST_00582,31,Month-to-month,862.41,2,28,0,0,1
CUST_00583,57,Month-to-month,1017.88,1,20,0,1,0
CUST_00584,62,Month-to-month,1471.92,1,27,0,1,0
CUST_00585,18,Month-to-month,2228.63,1,4,0,0,0
CUST_00586,52,One year,788.96,1,12,1,0,0
CUST_00587,48,Two year,2373.79,0,27,0,1,1
CUST_00588,56,Month-to-month,2320.02,1,22,0,1,1
CUST_00589,46,Month-to-month,1754.62,1,13,1,1,0
CUST_00590,42,Two year,660.76,3,28,0,1,0
CUST_00591,31,Month-to-month,1145.21,3,14,0,1,1
CUST_00592,36,Month-to-month,2763.34,3,7,1,0,1
CUST_00593,59,Two year,2612.49,3,7,1,0,1
CUST_00594,45,One year,2558.38,4,23,1,1,1
CUST_00595,71,One year,1858.24,3,11,0,1,0
CUST_00596,57,One year,2071.24,1,17,0,0,1
CUST_00597,71,Month-to-month,824.69,1,12,0,0,0
CUST_00598,68,Month-to-month,645.37,2,10,0,0,0
CUST_00599,31,Two year,1451.52,1,9,0,0,0
CUST_00600,64,One year,503.4,3,8,0,1,0
CUST_00601,65,Month-to-month,1736.05,2,21,1,0,1
CUST_00602,53,Two year,1003.27,1,14,0,0,0
CUST_00603,61,Two year,1673.51,4,27,0,0,1
CUST_00604,67,One year,1229.08,1,26,1,0,0
CUST_00605,56,Two year,2349.28,2,11,0,1,0
CUST_00606,2,Month-to-month,975.56,2,17,0,1,0
CUST_00607,18,One year,755.1,2,18,0,1,0
CUST_00608,1,Month-to-month,2458.07,2,11,0,1,1
CUST_00609,56,Month-to-month,1790.34,4,21,0,1,1
CUST_00610,19,Month-to-month,1927.33,2,19,0,0,1
CUST_00611,65,Month-to-month,1549.83,2,16,0,1,1
CUST_00612,1,Month-to-month,458.78,1,21,0,0,1
CUST_00613,48,Month-to-month,1602.33,2,19,0,0,1
CUST_00614,40,Two year,803.07,0,17,0,1,0
CUST_00615,45,Two year,1216.46,4,13,0,1,0
CUST_00616,15,Month-to-month,2897.15,0,5,1,1,1
CUST_00617,60,Two year,2090.03,1,2,0,1,0
CUST_00618,63,Month-to-month,774.04,0,20,0,0,0
CUST_00619,71,Two year,2837.8,1,3,0,0,0
CUST_00620,7,Month-to-month,2344.51,0,21,0,0,1
CUST_00621,50,One year,1108.6,2,4,0,1,0
CUST_00622,55,Two year,330.43,0,26,0,1,0
CUST_00623,56,One year,1588.59,3,15,0,0,0
CUST_00624,5,Two year,1821.56,1,15,0,1,0
CUST_00625,10,Month-to-month,1903.33,2,29,1,1,1
CUST_00626,67,Month-to-month,2023.4,1,8,1,1,0
CUST_00627,9,One year,2313.44,0,21,0,0,0
CUST_00628,26,Month-to-month,2718.52,0,27,0,1,0
CUST_00629,33,Month-to-month,1931.76,2,22,0,1,0
CUST_00630,20,One year,1966.52,2,13,0,1,0
CUST_00631,51,Month-to-month,1846.84,2,9,0,0,1
CUST_00632,23,Month-to-month,2568.31,5,21,0,1,1
CUST_00633,63,Month-to-month,304.99,1,7,1,1,0
CUST_00634,51,One year,1866.46,4,25,0,1,1
CUST_00635,20,One year,2197.67,0,25,0,0,0
CUST_00636,62,Two year,1090.57,2,28,0,1,0
CUST_00637,41,One year,2046.21,4,8,0,1,0
CUST_00638,48,One year,,3,6,0,0,0
CUST_00639,22,Month-to-month,1848.9,3,26,0,1,1
CUST_00640,10,Two year,1777.25,2,9,1,0,1
CUST_00641,35,Two year,1449.04,0,3,0,0,0
CUST_00642,27,One year,2105.81,2,10,0,1,0
CUST_00643,1,One year,2070.55,1,10,0,0,0
CUST_00644,35,Month-to-month,2466.57,2,14,0,1,1
CUST_00645,13,Month-to-month,1585.85,1,18,1,0,1
CUST_00646,20,Two year,2291.58,2,9,0,0,1
CUST_00647,4,One year,2233.98,1,26,0,1,1
CUST_00648,67,Month-to-month,1687.16,1,1,0,1,0
CUST_00649,42,Month-to-month,2666.87,2,21,0,1,1
CUST_00650,51,Month-to-month,841.02,1,17,0,0,1
CUST_00651,14,Two year,2548.0,0,29,1,1,0
CUST_00652,50,Month-to-month,2649.14,1,15,0,1,0
CUST_00653,40,Month-to-month,1497.0,1,2,0,1,0
CUST_00654,18,Month-to-month,2201.32,0,24,0,1,0
CUST_00655,35,One year,2327.05,1,24,0,1,0
CUST_00656,38,Month-to-month,707.76,2,9,0,1,0
CUST_00657,54,One year,2322.6,0,7,0,0,0
CUST_00658,17,Two year,2331.0,2,23,1,1,1
CUST_00659,63,Two year,2177.27,2,11,0,0,0
CUST_00660,23,Month-to-month,1244.77,1,15,1,1,1
CUST_00661,47,Month-to-month,2766.96,1,24,1,0,1
CUST_00662,56,One year,2357.24,3,28,0,1,0
CUST_00663,56,Two year,2816.72,0,27,0,0,0
CUST_00664,18,One year,842.37,1,2,0,1,0
CUST_00665,26,One year,492.05,1,8,0,1,0
CUST_00666,49,Two year,2041.03,2,12,0,1,1
CUST_00667,23,Month-to-month,1842.01,1,8,0,1,0
CUST_00668,18,Two year,1813.62,2,20,1,1,0
CUST_00669,62,Two year,2431.42,2,2,1,0,0
CUST_00670,57,Month-to-month,479.27,1,22,1,1,0
CUST_00671,13,Month-to-month,2699.29,2,21,0,0,1
CUST_00672,12,One year,1808.33,2,24,1,0,1
CUST_00673,29,Month-to-month,1968.78,1,2,0,1,1
CUST_00674,63,One year,1540.06,0,5,0,0,0
CUST_00675,24,Month-to-month,2754.49,4,2,0,0,1
CUST_00676,4,Month-to-month,2876.86,2,9,0,0,1
CUST_00677,46,One year,495.73,1,22,1,1,0
CUST_00678,16,Month-to-month,900.15,1,26,0,0,0
CUST_00679,31,Month-to-month,2420.13,3,27,0,1,1
CUST_00680,47,Month-to-month,447.13,4,13,0,0,1
CUST_00681,25,Month-to-month,1360.8,1,13,0,0,1
CUST_00682,26,Two year,2825.46,2,16,1,0,1
CUST_00683,30,One year,2342.65,2,8,1,1,0
CUST_00684,12,Month-to-month,627.3,1,21,1,0,1
CUST_00685,12,Month-to-month,2586.69,2,11,1,0,1
CUST_00686,11,One year,2862.7,2,19,0,0,1
CUST_00687,65,Month-to-month,927.06,2,19,0,1,0
CUST_00688,38,Two year,378.4,2,0,0,1,0
CUST_00689,29,Month-to-month,1358.05,3,9,0,1,0
CUST_00690,22,Month-to-month,2668.66,2,19,0,1,1
CUST_00691,43,One year,2209.63,1,17,0,1,0
CUST_00692,65,Month-to-month,1866.02,1,16,0,1,1
CUST_00693,60,Month-to-month,1353.88,4,26,0,1,1
CUST_00694,54,Month-to-month,1414.81,0,19,0,1,0
CUST_00695,69,Month-to-month,1788.12,2,26,1,1,1
CUST_00696,35,One year,712.11,1,2,0,1,0
CUST_00697,67,Two year,2326.19,2,15,0,1,0
CUST_00698,47,Month-to-month,2903.91,0,27,0,0,1
CUST_00699,53,Month-to-month,1377.69,3,4,0,1,0
CUST_00700,16,One year,882.63,1,12,1,0,1
CUST_00701,29,Month-to-month,992.3,2,16,0,1,0
CUST_00702,31,Two year,1435.58,1,28,0,1,1
CUST_00703,5,Month-to-month,1022.2,2,24,0,1,1
CUST_00704,58,One year,2919.22,1,20,0,0,0
CUST_00705,23,Month-to-month,488.67,1,0,0,0,1
CUST_00706,65,Two year,562.85,3,18,0,0,0
CUST_00707,13,Month-to-month,2475.79,2,11,0,1,0
CUST_00708,11,Two year,2639.05,0,22,0,1,0
CUST_00709,48,Two year,2822.8,3,25,0,0,0
CUST_00710,23,Two year,2497.62,2,2,0,1,0
CUST_00711,49,Two year,2841.26,2,0,0,1,0
CUST_00712,55,Month-to-month,1841.11,3,24,0,1,0
CUST_00713,16,One year,926.2,2,23,0,1,0
CUST_00714,21,Two year,939.73,1,7,0,1,0
CUST_00715,2,Two year,2798.82,1,28,0,0,0
CUST_00716,25,Two year,524.5,3,28,0,0,1
CUST_00717,32,Month-to-month,1488.26,2,26,0,0,0
CUST_00718,7,Two year,1094.5,2,25,0,0,1
CUST_00719,59,Month-to-month,620.86,1,24,0,1,0
CUST_00720,60,Month-to-month,713.47,2,4,0,0,0
CUST_00721,7,Month-to-month,344.37,0,28,0,1,1
CUST_00722,8,One year,1102.32,3,28,0,1,1
CUST_00723,32,One year,,1,8,0,1,0
CUST_00724,48,One year,423.37,1,23,0,0,0
CUST_00725,25,Month-to-month,1264.14,0,18,1,0,1
CUST_00726,7,One year,2115.76,2,26,0,1,1
CUST_00727,30,Month-to-month,2875.82,1,12,0,1,1
CUST_00728,19,Month-to-month,956.39,3,9,0,1,1
CUST_00729,56,One year,2441.42,1,29,0,1,0
CUST_00730,66,Two year,2936.51,1,21,1,1,0
CUST_00731,60,One year,2428.6,1,0,0,1,0
CUST_00732,9,Month-to-month,2023.36,2,24,0,1,1
CUST_00733,39,Month-to-month,2345.54,3,7,0,0,1
CUST_00734,56,Month-to-month,2712.92,2,5,0,0,0
CUST_00735,18,One year,1723.97,0,14,0,1,0
CUST_00736,16,One year,1391.6,1,6,1,1,0
CUST_00737,67,One year,904.14,2,7,0,1,0
CUST_00738,59,Month-to-month,768.53,1,13,0,1,0
CUST_00739,1,Month-to-month,2854.13,1,5,0,1,1
CUST_00740,24,One year,2762.32,1,5,0,1,1
CUST_00741,8,Month-to-month,2852.56,1,8,0,1,0
CUST_00742,39,Two year,2609.06,1,18,0,1,0
CUST_00743,3,One year,1054.83,1,12,1,0,1
CUST_00744,58,One year,1050.26,0,21,1,1,0
CUST_00745,35,Two year,320.56,2,24,1,0,1
CUST_00746,7,Month-to-month,1923.33,1,21,0,0,1
CUST_00747,70,Month-to-month,1579.52,2,8,0,1,0
CUST_00748,27,Month-to-month,,0,18,0,1,1
CUST_00749,60,Month-to-month,1819.54,2,4,0,1,1
CUST_00750,65,One year,451.95,0,4,0,1,0
CUST_00751,30,One year,2798.2,1,21,0,1,1
CUST_00752,19,Month-to-month,708.65,2,15,0,1,1
CUST_00753,68,Two year,2858.45,1,5,0,1,0
CUST_00754,41,Two year,2318.34,2,4,0,1,0
CUST_00755,14,Month-to-month,441.3,1,0,0,0,1
CUST_00756,65,Month-to-month,2316.59,2,20,1,0,0
CUST_00757,18,Month-to-month,2572.83,1,11,0,0,1
CUST_00758,51,Month-to-month,2283.03,3,27,0,0,1
CUST_00759,5,Month-to-month,2203.22,2,0,0,1,1
CUST_00760,66,Month-to-month,2789.37,4,11,0,0,1
CUST_00761,59,Month-to-month,659.45,2,18,0,0,0
CUST_00762,40,One year,567.72,3,9,0,0,0
CUST_00763,41,Month-to-month,2920.85,0,23,0,1,0
CUST_00764,48,Month-to-month,2901.54,1,8,0,1,1
CUST_00765,30,Month-to-month,2015.87,2,26,0,0,1
CUST_00766,5,One year,1567.27,1,6,0,1,0
CUST_00767,16,Month-to-month,1243.97,1,20,0,0,0
CUST_00768,67,Two year,,0,2,0,0,0
CUST_00769,46,Two year,1651.11,3,13,1,1,1
CUST_00770,30,Month-to-month,2529.2,2,17,0,1,1
CUST_00771,4,Month-to-month,1881.44,4,1,0,1,1
CUST_00772,38,Month-to-month,1235.0,1,16,0,0,1
CUST_00773,63,Month-to-month,530.14,1,0,0,0,0
CUST_00774,38,One year,1891.29,2,28,0,1,0
CUST_00775,5,Month-to-month,1170.23,1,7,0,0,1
CUST_00776,23,Month-to-month,2932.24,1,5,0,1,0
CUST_00777,3,Two year,2070.49,2,25,0,0,1
CUST_00778,69,Two year,1534.03,3,2,0,1,0
CUST_00779,11,Month-to-month,2680.59,1,15,0,0,1
CUST_00780,47,One year,2570.95,2,11,1,0,1
CUST_00781,6,Month-to-month,2582.63,2,24,0,1,1
CUST_00782,38,Month-to-month,1586.73,1,0,0,0,0
CUST_00783,64,Two year,1329.55,2,12,0,1,0
CUST_00784,11,Two year,2044.82,2,20,0,0,0
CUST_00785,46,One year,1561.31,0,14,0,1,0
CUST_00786,52,Month-to-month,622.54,2,27,0,1,1
CUST_00787,2,One year,711.03,4,21,0,1,0
CUST_00788,46,Month-to-month,852.35,2,20,1,1,0
CUST_00789,10,Month-to-month,1570.73,3,15,0,1,1
CUST_00790,68,Two year,1153.56,2,16,0,0,0
CUST_00791,45,Month-to-month,1802.1,3,18,1,0,1
CUST_00792,41,Month-to-month,2810.17,1,28,0,1,1
CUST_00793,3,One year,1674.46,0,0,0,0,1
CUST_00794,24,Two year,2377.22,2,20,0,0,1
CUST_00795,29,Two year,954.99,3,25,0,1,0
CUST_00796,45,Month-to-month,590.34,1,10,0,1,0
CUST_00797,35,Two year,1338.79,3,9,0,0,0
CUST_00798,11,One year,1527.23,5,17,0,1,1
CUST_00799,11,One year,1292.09,0,16,0,0,1
CUST_00800,17,Month-to-month,1359.71,2,16,0,0,1
CUST_00801,1,One year,2450.67,0,22,0,1,1
CUST_00802,41,Month-to-month,805.86,0,15,0,0,1
CUST_00803,16,Month-to-month,1709.33,0,28,0,1,0
CUST_00804,46,One year,1983.7,1,19,0,0,1
CUST_00805,41,One year,1359.55,2,26,1,0,1
CUST_00806,69,Month-to-month,1174.27,3,29,0,0,1
CUST_00807,47,One year,1508.8,1,13,0,1,0
CUST_00808,3,One year,541.81,1,16,0,1,0
CUST_00809,2,Two year,1254.83,2,19,0,0,1
CUST_00810,63,Month-to-month,685.28,2,9,1,1,0
CUST_00811,3,Month-to-month,1729.73,1,28,1,0,1
CUST_00812,29,Month-to-month,1427.0,2,13,0,1,1
CUST_00813,12,One year,1535.29,0,17,0,0,0
CUST_00814,3,Month-to-month,579.12,2,4,1,1,1
CUST_00815,30,Two year,2047.46,2,14,0,0,0
CUST_00816,29,Two year,1871.71,1,0,0,1,1
CUST_00817,65,One year,2485.98,0,14,1,0,1
CUST_00818,43,Month-to-month,1728.88,1,22,0,0,1
CUST_00819,41,Two year,2945.68,3,15,0,1,0
CUST_00820,27,One year,2350.41,2,22,0,0,1
CUST_00821,45,Month-to-month,2812.83,0,18,0,0,1
CUST_00822,25,Month-to-month,2854.12,0,6,0,1,0
CUST_00823,47,Month-to-month,303.79,0,15,0,0,0
CUST_00824,58,Two year,2811.28,1,17,1,0,1
CUST_00825,41,Two year,1936.93,2,17,0,0,1
CUST_00826,31,Two year,2167.13,0,2,0,1,0
CUST_00827,28,Two year,1776.85,0,14,0,1,1
CUST_00828,69,Month-to-month,2708.92,1,11,0,0,0
CUST_00829,8,Two year,2444.85,1,12,0,0,0
CUST_00830,19,One year,2572.14,1,10,0,1,0
CUST_00831,18,Month-to-month,2636.38,0,14,0,0,1
CUST_00832,7,One year,2487.09,1,11,0,1,0
CUST_00833,63,One year,1681.25,1,13,0,0,0
CUST_00834,35,Two year,759.67,0,3,0,1,0
CUST_00835,4,Month-to-month,756.6,1,16,0,0,1
CUST_00836,52,Month-to-month,,1,9,0,0,1
CUST_00837,18,One year,736.64,3,18,0,0,1
CUST_00838,25,Month-to-month,1789.9,0,10,0,0,0
CUST_00839,53,Month-to-month,2787.01,1,23,0,0,1
CUST_00840,18,Month-to-month,1986.32,2,9,1,1,1
CUST_00841,60,Two year,2438.54,1,16,0,0,0
CUST_00842,40,Month-to-month,2873.5,1,19,0,1,1
CUST_00843,58,Two year,2953.87,1,29,0,1,1
CUST_00844,59,One year,1667.18,1,17,1,0,0
CUST_00845,56,Month-to-month,2402.6,2,19,0,1,1
CUST_00846,41,Month-to-month,1336.73,1,29,0,0,1
CUST_00847,1,Month-to-month,2901.53,2,3,1,0,1
CUST_00848,43,Month-to-month,481.01,1,29,0,0,0
CUST_00849,52,Two year,558.51,1,27,0,1,1
CUST_00850,29,Two year,1662.85,0,7,0,0,0
CUST_00851,27,Month-to-month,,1,28,0,0,1
CUST_00852,47,One year,2282.16,1,4,0,1,0
CUST_00853,37,Two year,1681.47,4,23,0,0,1
CUST_00854,54,Month-to-month,1650.31,1,28,1,0,1
CUST_00855,22,Month-to-month,1832.3,1,10,0,1,1
CUST_00856,6,Month-to-month,2066.79,0,12,0,0,1
CUST_00857,40,Month-to-month,1608.62,3,12,0,0,0
CUST_00858,70,One year,1941.69,1,21,0,1,0
CUST_00859,65,Month-to-month,1944.17,0,16,0,1,1
CUST_00860,31,Two year,1149.63,0,3,0,1,0
CUST_00861,40,One year,2903.24,1,27,0,0,0
CUST_00862,33,One year,1599.16,1,16,0,0,1
CUST_00863,51,Two year,2354.11,1,14,0,1,0
CUST_00864,36,Month-to-month,1971.21,2,7,1,0,1
CUST_00865,50,Month-to-month,2842.74,3,4,0,0,0
CUST_00866,53,One year,2371.32,1,9,0,1,0
CUST_00867,4,One year,327.09,3,9,0,0,0
CUST_00868,34,One year,1696.03,1,7,0,1,1
CUST_00869,6,Month-to-month,1884.18,0,25,0,0,1
CUST_00870,44,One year,2592.35,0,26,0,0,0
CUST_00871,5,Month-to-month,1020.42,2,25,0,0,1
CUST_00872,22,One year,2289.21,1,27,0,1,1
CUST_00873,67,Month-to-month,1227.41,1,14,1,0,1
CUST_00874,19,Month-to-month,618.31,2,5,0,0,1
CUST_00875,66,Month-to-month,2720.5,4,25,0,0,1
CUST_00876,37,Month-to-month,836.53,1,18,0,0,0
CUST_00877,9,Month-to-month,342.92,0,24,0,1,0
CUST_00878,9,Month-to-month,923.03,2,18,0,0,0
CUST_00879,20,One year,480.96,1,1,1,1,0
CUST_00880,4,Month-to-month,2023.49,1,10,0,1,0
CUST_00881,57,One year,2938.32,1,4,0,0,0
CUST_00882,51,One year,1936.78,0,23,0,1,0
CUST_00883,54,One year,2642.87,2,5,0,0,1
CUST_00884,11,One year,1576.59,0,5,0,1,0
CUST_00885,47,One year,1985.9,2,27,0,0,1
CUST_00886,45,Month-to-month,2014.73,0,11,0,1,1
CUST_00887,14,Two year,1301.22,0,17,0,0,0
CUST_00888,66,Month-to-month,1936.93,3,9,0,1,1
CUST_00889,3,Month-to-month,1382.64,0,20,0,1,0
CUST_00890,60,Month-to-month,2020.37,3,21,0,1,0
CUST_00891,3,Month-to-month,,3,1,0,1,0
CUST_00892,8,One year,847.82,0,25,0,0,0
CUST_00893,62,Two year,738.59,1,13,0,0,1
CUST_00894,34,Month-to-month,1677.88,2,22,1,0,1
CUST_00895,58,Two year,655.47,4,11,0,1,1
CUST_00896,40,Month-to-month,2151.49,3,14,0,0,1
CUST_00897,40,Month-to-month,1755.06,2,11,0,1,1
CUST_00898,25,Month-to-month,1474.89,1,15,1,0,1
CUST_00899,17,Month-to-month,1143.81,2,18,1,0,0
CUST_00900,27,Month-to-month,1251.52,1,8,0,0,0
CUST_00901,25,One year,2539.64,1,25,0,1,0
CUST_00902,68,Month-to-month,2493.91,3,22,1,0,1
CUST_00903,11,Month-to-month,2923.26,2,17,0,0,1
CUST_00904,12,Month-to-month,2375.77,0,13,0,0,0
CUST_00905,39,Two year,2729.56,0,5,1,1,0
CUST_00906,61,Two year,652.61,1,25,0,1,0
CUST_00907,44,Month-to-month,2067.81,1,0,0,1,0
CUST_00908,56,Two year,1605.28,1,1,0,1,0
CUST_00909,1,Month-to-month,2868.32,2,24,1,0,1
CUST_00910,14,Month-to-month,1568.8,2,13,1,0,1
CUST_00911,10,Two year,2479.77,2,13,0,1,0
CUST_00912,27,Month-to-month,2720.37,1,28,0,1,0
CUST_00913,21,Month-to-month,453.85,1,4,0,1,0
CUST_00914,38,Two year,2193.57,0,13,0,1,0
CUST_00915,60,Month-to-month,1173.4,1,24,0,1,0
CUST_00916,65,One year,1385.92,1,20,0,1,1
CUST_00917,14,Two year,2697.31,1,0,0,1,0
CUST_00918,1,One year,2386.16,0,22,0,1,1
CUST_00919,5,Month-to-month,784.74,0,15,0,1,1
CUST_00920,64,Month-to-month,1372.13,1,19,0,1,0
CUST_00921,24,Month-to-month,1894.16,0,24,1,1,1
CUST_00922,5,One year,919.33,0,22,0,0,1
CUST_00923,31,Month-to-month,2117.52,1,5,0,1,1
CUST_00924,22,One year,2502.17,3,17,0,1,1
CUST_00925,22,One year,2713.02,1,24,0,1,1
CUST_00926,1,Month-to-month,1691.22,0,16,1,1,0
CUST_00927,44,Month-to-month,601.74,2,8,1,0,0
CUST_00928,69,Month-to-month,2797.53,1,6,1,1,1
CUST_00929,47,Month-to-month,2722.03,1,27,1,1,1
CUST_00930,69,Month-to-month,949.1,1,0,0,0,0
CUST_00931,52,Month-to-month,1051.73,2,19,0,1,0
CUST_00932,31,Month-to-month,2562.19,1,18,0,1,1
CUST_00933,25,Month-to-month,1667.8,2,24,0,1,1
CUST_00934,51,Month-to-month,2038.22,0,7,0,1,0
CUST_00935,69,Two year,1585.42,1,29,0,1,1
CUST_00936,4,One year,575.71,0,7,0,1,0
CUST_00937,65,Month-to-month,1801.31,3,25,1,0,0
CUST_00938,40,One year,2687.49,1,2,0,0,1
CUST_00939,45,Two year,824.45,1,12,0,1,1
CUST_00940,25,One year,2387.48,3,8,0,0,1
CUST_00941,62,One year,646.82,5,11,0,1,0
CUST_00942,40,Two year,590.31,2,26,0,0,0
CUST_00943,21,One year,1400.94,1,5,0,1,0
CUST_00944,22,One year,950.75,1,28,0,1,1
CUST_00945,52,Month-to-month,951.98,2,24,0,1,1
CUST_00946,48,Two year,1569.67,0,18,0,1,0
CUST_00947,40,Two year,804.66,1,3,0,0,0
CUST_00948,35,Month-to-month,505.37,3,11,0,1,0
CUST_00949,3,Two year,1781.62,2,26,0,1,0
CUST_00950,35,Month-to-month,2477.79,2,12,1,1,1
CUST_00951,60,One year,1422.13,0,10,0,1,0
CUST_00952,35,One year,748.9,1,18,0,0,1
CUST_00953,52,Month-to-month,2998.14,1,29,0,1,1
CUST_00954,25,Month-to-month,1669.84,4,15,0,0,0
CUST_00955,53,Month-to-month,2335.06,3,11,0,0,1
CUST_00956,37,Month-to-month,1485.94,2,25,1,1,1
CUST_00957,36,Month-to-month,1556.91,1,17,0,1,0
CUST_00958,51,One year,1298.85,2,19,0,0,0
CUST_00959,65,Month-to-month,583.94,1,0,1,0,1
